"country_year","adm_0_name","Year","data_source","T_res","n_record","prop","cat_model","region","ees","ISO_A0","annual_total"
"UNITED REPUBLIC OF TANZANIA_2012","UNITED REPUBLIC OF TANZANIA",2012,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"TZA",0
"UNITED REPUBLIC OF TANZANIA_2013","UNITED REPUBLIC OF TANZANIA",2013,"ad_hoc_data","Year",1,1,"Annual_disaggregation","AFRO",FALSE,"TZA",431
"UNITED REPUBLIC OF TANZANIA_2014","UNITED REPUBLIC OF TANZANIA",2014,"ad_hoc_data","Year",1,1,"Annual_disaggregation","AFRO",FALSE,"TZA",2121
"UNITED REPUBLIC OF TANZANIA_2015","UNITED REPUBLIC OF TANZANIA",2015,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"TZA",0
"UNITED REPUBLIC OF TANZANIA_2016","UNITED REPUBLIC OF TANZANIA",2016,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"TZA",0
"UNITED REPUBLIC OF TANZANIA_2017","UNITED REPUBLIC OF TANZANIA",2017,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"TZA",0
"UNITED REPUBLIC OF TANZANIA_2018","UNITED REPUBLIC OF TANZANIA",2018,"ad_hoc_data","Year",1,1,"Annual_disaggregation","AFRO",FALSE,"TZA",226
"UNITED REPUBLIC OF TANZANIA_2019","UNITED REPUBLIC OF TANZANIA",2019,"ad_hoc_data","Year",1,1,"Annual_disaggregation","AFRO",FALSE,"TZA",6917
"UNITED REPUBLIC OF TANZANIA_2020","UNITED REPUBLIC OF TANZANIA",2020,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"TZA",0
"UNITED REPUBLIC OF TANZANIA_2021","UNITED REPUBLIC OF TANZANIA",2021,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"TZA",0
"UNITED REPUBLIC OF TANZANIA_2022","UNITED REPUBLIC OF TANZANIA",2022,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"TZA",0
"UNITED REPUBLIC OF TANZANIA_2023","UNITED REPUBLIC OF TANZANIA",2023,"ees","Year",1,1,"No_modelling_required","AFRO",TRUE,"TZA",0
"UNITED REPUBLIC OF TANZANIA_2024","UNITED REPUBLIC OF TANZANIA",2024,"OD","Month",12,1,"No_modelling_required","AFRO",FALSE,"TZA",34
"UNITED STATES OF AMERICA_1990","UNITED STATES OF AMERICA",1990,"OD","Year",1,1,"No_modelling_required","PAHO",FALSE,"USA",0
"UNITED STATES OF AMERICA_1991","UNITED STATES OF AMERICA",1991,"OD","Year",1,1,"No_modelling_required","PAHO",FALSE,"USA",0
"UNITED STATES OF AMERICA_1992","UNITED STATES OF AMERICA",1992,"OD","Year",1,1,"No_modelling_required","PAHO",FALSE,"USA",0
"UNITED STATES OF AMERICA_1993","UNITED STATES OF AMERICA",1993,"OD","Year",1,1,"No_modelling_required","PAHO",FALSE,"USA",0
"UNITED STATES OF AMERICA_1994","UNITED STATES OF AMERICA",1994,"OD","Year",1,1,"No_modelling_required","PAHO",FALSE,"USA",0
"UNITED STATES OF AMERICA_1995","UNITED STATES OF AMERICA",1995,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"USA",7
"UNITED STATES OF AMERICA_1996","UNITED STATES OF AMERICA",1996,"OD","Year",1,1,"No_modelling_required","PAHO",FALSE,"USA",0
"UNITED STATES OF AMERICA_1997","UNITED STATES OF AMERICA",1997,"OD","Year",1,1,"No_modelling_required","PAHO",FALSE,"USA",0
"UNITED STATES OF AMERICA_1998","UNITED STATES OF AMERICA",1998,"OD","Year",1,1,"No_modelling_required","PAHO",FALSE,"USA",0
"UNITED STATES OF AMERICA_1999","UNITED STATES OF AMERICA",1999,"OD","Year",1,1,"No_modelling_required","PAHO",FALSE,"USA",0
"UNITED STATES OF AMERICA_2000","UNITED STATES OF AMERICA",2000,"OD","Year",1,1,"No_modelling_required","PAHO",FALSE,"USA",0
"UNITED STATES OF AMERICA_2001","UNITED STATES OF AMERICA",2001,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"USA",96
"UNITED STATES OF AMERICA_2002","UNITED STATES OF AMERICA",2002,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"USA",29
"UNITED STATES OF AMERICA_2003","UNITED STATES OF AMERICA",2003,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"USA",40
"UNITED STATES OF AMERICA_2004","UNITED STATES OF AMERICA",2004,"OD","Year",1,1,"No_modelling_required","PAHO",FALSE,"USA",0
"UNITED STATES OF AMERICA_2005","UNITED STATES OF AMERICA",2005,"OD","Year",1,1,"No_modelling_required","PAHO",FALSE,"USA",0
"UNITED STATES OF AMERICA_2006","UNITED STATES OF AMERICA",2006,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"USA",143
"UNITED STATES OF AMERICA_2007","UNITED STATES OF AMERICA",2007,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"USA",488
"UNITED STATES OF AMERICA_2008","UNITED STATES OF AMERICA",2008,"OD","Year",1,1,"No_modelling_required","PAHO",FALSE,"USA",0
"UNITED STATES OF AMERICA_2009","UNITED STATES OF AMERICA",2009,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"USA",3
"UNITED STATES OF AMERICA_2010","UNITED STATES OF AMERICA",2010,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"USA",65
"UNITED STATES OF AMERICA_2011","UNITED STATES OF AMERICA",2011,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"USA",7
"UNITED STATES OF AMERICA_2012","UNITED STATES OF AMERICA",2012,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"USA",186
"UNITED STATES OF AMERICA_2013","UNITED STATES OF AMERICA",2013,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"USA",543
"UNITED STATES OF AMERICA_2014","UNITED STATES OF AMERICA",2014,"OD","Week",53,1,"No_modelling_required","PAHO",FALSE,"USA",668
"UNITED STATES OF AMERICA_2015","UNITED STATES OF AMERICA",2015,"OD","Week",52,1,"No_modelling_required","PAHO",FALSE,"USA",945
"UNITED STATES OF AMERICA_2016","UNITED STATES OF AMERICA",2016,"OD","Week",52,1,"No_modelling_required","PAHO",FALSE,"USA",990
"UNITED STATES OF AMERICA_2017","UNITED STATES OF AMERICA",2017,"OD","Week",52,1,"No_modelling_required","PAHO",FALSE,"USA",453
"UNITED STATES OF AMERICA_2018","UNITED STATES OF AMERICA",2018,"OD","Week",52,1,"No_modelling_required","PAHO",FALSE,"USA",331
"UNITED STATES OF AMERICA_2019","UNITED STATES OF AMERICA",2019,"OD","Week",52,1,"No_modelling_required","PAHO",FALSE,"USA",1158
"UNITED STATES OF AMERICA_2020","UNITED STATES OF AMERICA",2020,"OD","Week",53,1,"No_modelling_required","PAHO",FALSE,"USA",307
"UNITED STATES OF AMERICA_2021","UNITED STATES OF AMERICA",2021,"OD","Week",52,1,"No_modelling_required","PAHO",FALSE,"USA",114
"UNITED STATES OF AMERICA_2022","UNITED STATES OF AMERICA",2022,"OD","Week",52,1,"No_modelling_required","PAHO",FALSE,"USA",1156
"UNITED STATES OF AMERICA_2023","UNITED STATES OF AMERICA",2023,"OD","Week",52,1,"No_modelling_required","PAHO",FALSE,"USA",156
"UNITED STATES OF AMERICA_2024","UNITED STATES OF AMERICA",2024,"OD","Week",52,1,"No_modelling_required","PAHO",FALSE,"USA",3071
"URUGUAY_1990","URUGUAY",1990,"OD","Year",1,1,"No_modelling_required","PAHO",FALSE,"URY",0
"URUGUAY_1991","URUGUAY",1991,"OD","Year",1,1,"No_modelling_required","PAHO",FALSE,"URY",0
"URUGUAY_1992","URUGUAY",1992,"OD","Year",1,1,"No_modelling_required","PAHO",FALSE,"URY",0
"URUGUAY_1993","URUGUAY",1993,"OD","Year",1,1,"No_modelling_required","PAHO",FALSE,"URY",0
"URUGUAY_1994","URUGUAY",1994,"OD","Year",1,1,"No_modelling_required","PAHO",FALSE,"URY",0
"URUGUAY_1995","URUGUAY",1995,"OD","Year",1,1,"No_modelling_required","PAHO",FALSE,"URY",0
"URUGUAY_1996","URUGUAY",1996,"OD","Year",1,1,"No_modelling_required","PAHO",FALSE,"URY",0
"URUGUAY_1997","URUGUAY",1997,"OD","Year",1,1,"No_modelling_required","PAHO",FALSE,"URY",0
"URUGUAY_1998","URUGUAY",1998,"OD","Year",1,1,"No_modelling_required","PAHO",FALSE,"URY",0
"URUGUAY_1999","URUGUAY",1999,"OD","Year",1,1,"No_modelling_required","PAHO",FALSE,"URY",0
"URUGUAY_2000","URUGUAY",2000,"OD","Year",1,1,"No_modelling_required","PAHO",FALSE,"URY",0
"URUGUAY_2001","URUGUAY",2001,"OD","Year",1,1,"No_modelling_required","PAHO",FALSE,"URY",0
"URUGUAY_2002","URUGUAY",2002,"OD","Year",1,1,"No_modelling_required","PAHO",FALSE,"URY",0
"URUGUAY_2003","URUGUAY",2003,"OD","Year",1,1,"No_modelling_required","PAHO",FALSE,"URY",0
"URUGUAY_2004","URUGUAY",2004,"OD","Year",1,1,"No_modelling_required","PAHO",FALSE,"URY",0
"URUGUAY_2005","URUGUAY",2005,"OD","Year",1,1,"No_modelling_required","PAHO",FALSE,"URY",0
"URUGUAY_2006","URUGUAY",2006,"OD","Year",1,1,"No_modelling_required","PAHO",FALSE,"URY",0
"URUGUAY_2007","URUGUAY",2007,"OD","Year",1,1,"No_modelling_required","PAHO",FALSE,"URY",0
"URUGUAY_2008","URUGUAY",2008,"OD","Year",1,1,"No_modelling_required","PAHO",FALSE,"URY",0
"URUGUAY_2009","URUGUAY",2009,"OD","Year",1,1,"No_modelling_required","PAHO",FALSE,"URY",0
"URUGUAY_2010","URUGUAY",2010,"OD","Year",1,1,"No_modelling_required","PAHO",FALSE,"URY",0
"URUGUAY_2011","URUGUAY",2011,"OD","Year",1,1,"No_modelling_required","PAHO",FALSE,"URY",0
"URUGUAY_2012","URUGUAY",2012,"OD","Year",1,1,"No_modelling_required","PAHO",FALSE,"URY",0
"URUGUAY_2013","URUGUAY",2013,"OD","Year",1,1,"No_modelling_required","PAHO",FALSE,"URY",0
"URUGUAY_2014","URUGUAY",2014,"OD","Week",53,1,"No_modelling_required","PAHO",FALSE,"URY",0
"URUGUAY_2015","URUGUAY",2015,"OD","Week",52,1,"No_modelling_required","PAHO",FALSE,"URY",13
"URUGUAY_2016","URUGUAY",2016,"OD","Week",52,1,"No_modelling_required","PAHO",FALSE,"URY",1769
"URUGUAY_2017","URUGUAY",2017,"OD","Week",52,1,"No_modelling_required","PAHO",FALSE,"URY",0
"URUGUAY_2018","URUGUAY",2018,"OD","Week",52,1,"No_modelling_required","PAHO",FALSE,"URY",0
"URUGUAY_2019","URUGUAY",2019,"OD","Week",52,1,"No_modelling_required","PAHO",FALSE,"URY",0
"URUGUAY_2020","URUGUAY",2020,"OD","Week",53,1,"No_modelling_required","PAHO",FALSE,"URY",4
"URUGUAY_2021","URUGUAY",2021,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"URY",52
"URUGUAY_2022","URUGUAY",2022,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"URY",80
"URUGUAY_2023","URUGUAY",2023,"OD","Week",52,1,"No_modelling_required","PAHO",FALSE,"URY",48
"URUGUAY_2024","URUGUAY",2024,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"URY",712
"VANUATU_1990","VANUATU",1990,"ad_hoc_data","Month",12,1,"No_modelling_required","WPRO",FALSE,"VUT",989
"VANUATU_1991","VANUATU",1991,"ad_hoc_data","Month",12,1,"No_modelling_required","WPRO",FALSE,"VUT",74
"VANUATU_1992","VANUATU",1992,"ad_hoc_data","Month",12,1,"No_modelling_required","WPRO",FALSE,"VUT",113
"VANUATU_1993","VANUATU",1993,"ad_hoc_data","Month",12,1,"No_modelling_required","WPRO",FALSE,"VUT",52
"VANUATU_1994","VANUATU",1994,"ad_hoc_data","Month",9,0.75,"Sub_annual_imputation","WPRO",FALSE,"VUT",138
"VANUATU_1995","VANUATU",1995,"ad_hoc_data","Month",12,1,"No_modelling_required","WPRO",FALSE,"VUT",100
"VANUATU_1996","VANUATU",1996,"ad_hoc_data","Month",12,1,"No_modelling_required","WPRO",FALSE,"VUT",19
"VANUATU_1997","VANUATU",1997,"OD","Year",1,1,"No_modelling_required","WPRO",FALSE,"VUT",0
"VANUATU_1998","VANUATU",1998,"OD","Year",1,1,"Annual_disaggregation","WPRO",FALSE,"VUT",131
"VANUATU_1999","VANUATU",1999,"OD","Year",1,1,"Annual_disaggregation","WPRO",FALSE,"VUT",110
"VANUATU_2000","VANUATU",2000,"OD","Year",1,1,"No_modelling_required","WPRO",FALSE,"VUT",0
"VANUATU_2001","VANUATU",2001,"OD","Year",1,1,"Annual_disaggregation","WPRO",FALSE,"VUT",20
"VANUATU_2002","VANUATU",2002,"OD","Year",1,1,"Annual_disaggregation","WPRO",FALSE,"VUT",15
"VANUATU_2003","VANUATU",2003,"OD","Year",1,1,"Annual_disaggregation","WPRO",FALSE,"VUT",122
"VANUATU_2004","VANUATU",2004,"OD","Year",1,1,"Annual_disaggregation","WPRO",FALSE,"VUT",26
"VANUATU_2005","VANUATU",2005,"OD","Year",1,1,"Annual_disaggregation","WPRO",FALSE,"VUT",2
"VANUATU_2006","VANUATU",2006,"OD","Year",1,1,"Annual_disaggregation","WPRO",FALSE,"VUT",168
"VANUATU_2007","VANUATU",2007,"OD","Year",1,1,"Annual_disaggregation","WPRO",FALSE,"VUT",82
"VANUATU_2008","VANUATU",2008,"OD","Year",1,1,"Annual_disaggregation","WPRO",FALSE,"VUT",96
"VANUATU_2009","VANUATU",2009,"OD","Year",1,1,"Annual_disaggregation","WPRO",FALSE,"VUT",45
"VANUATU_2010","VANUATU",2010,"ad_hoc_data","Year",1,1,"Annual_disaggregation","WPRO",FALSE,"VUT",192
"VANUATU_2011","VANUATU",2011,"OD","Year",1,1,"Annual_disaggregation","WPRO",FALSE,"VUT",33
"VANUATU_2012","VANUATU",2012,"OD","Year",1,1,"No_modelling_required","WPRO",FALSE,"VUT",0
"VANUATU_2013","VANUATU",2013,"ees","Year",1,1,"No_modelling_required","WPRO",TRUE,"VUT",0
"VANUATU_2014","VANUATU",2014,"ad_hoc_data","Year",1,1,"Annual_disaggregation","WPRO",FALSE,"VUT",1561
"VANUATU_2015","VANUATU",2015,"ees","Year",1,1,"No_modelling_required","WPRO",TRUE,"VUT",0
"VANUATU_2016","VANUATU",2016,"ad_hoc_data","Year",1,1,"No_modelling_required","WPRO",FALSE,"VUT",0
"VANUATU_2017","VANUATU",2017,"OD","Week",33,0.634615384615385,"Sub_annual_imputation","WPRO",FALSE,"VUT",275
"VANUATU_2018","VANUATU",2018,"OD","Week",48,0.923076923076923,"Sub_annual_imputation","WPRO",FALSE,"VUT",75
"VANUATU_2019","VANUATU",2019,"OD","Week",41,0.788461538461538,"Sub_annual_imputation","WPRO",FALSE,"VUT",37
"VANUATU_2020","VANUATU",2020,"OD","Week",20,0.377358490566038,"Sub_annual_imputation","WPRO",FALSE,"VUT",16
"VANUATU_2021","VANUATU",2021,"OD","Week",30,0.576923076923077,"Sub_annual_imputation","WPRO",FALSE,"VUT",22
"VANUATU_2022","VANUATU",2022,"OD","Week",27,0.519230769230769,"Sub_annual_imputation","WPRO",FALSE,"VUT",2382
"VANUATU_2023","VANUATU",2023,"OD","Week",14,0.269230769230769,"Sub_annual_imputation","WPRO",FALSE,"VUT",37
"VANUATU_2024","VANUATU",2024,"OD","Month",9,0.75,"Sub_annual_imputation","WPRO",FALSE,"VUT",138
"VENEZUELA_1990","VENEZUELA",1990,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"VEN",7637
"VENEZUELA_1991","VENEZUELA",1991,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"VEN",6559
"VENEZUELA_1992","VENEZUELA",1992,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"VEN",3356
"VENEZUELA_1993","VENEZUELA",1993,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"VEN",9059
"VENEZUELA_1994","VENEZUELA",1994,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"VEN",15046
"VENEZUELA_1995","VENEZUELA",1995,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"VEN",26900
"VENEZUELA_1996","VENEZUELA",1996,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"VEN",7500
"VENEZUELA_1997","VENEZUELA",1997,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"VEN",27354
"VENEZUELA_1998","VENEZUELA",1998,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"VEN",31863
"VENEZUELA_1999","VENEZUELA",1999,"OD","Month",12,1,"No_modelling_required","PAHO",FALSE,"VEN",24028
"VENEZUELA_2000","VENEZUELA",2000,"OD","Month",12,1,"No_modelling_required","PAHO",FALSE,"VEN",21039
"VENEZUELA_2001","VENEZUELA",2001,"OD","Month",12,1,"No_modelling_required","PAHO",FALSE,"VEN",82620
"VENEZUELA_2002","VENEZUELA",2002,"OD","Month",12,1,"No_modelling_required","PAHO",FALSE,"VEN",37507
"VENEZUELA_2003","VENEZUELA",2003,"OD","Month",12,1,"No_modelling_required","PAHO",FALSE,"VEN",26771
"VENEZUELA_2004","VENEZUELA",2004,"OD","Month",12,1,"No_modelling_required","PAHO",FALSE,"VEN",29777
"VENEZUELA_2005","VENEZUELA",2005,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"VEN",39517
"VENEZUELA_2006","VENEZUELA",2006,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"VEN",37384
"VENEZUELA_2007","VENEZUELA",2007,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"VEN",74185
"VENEZUELA_2008","VENEZUELA",2008,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"VEN",44399
"VENEZUELA_2009","VENEZUELA",2009,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"VEN",60720
"VENEZUELA_2010","VENEZUELA",2010,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"VEN",113764
"VENEZUELA_2011","VENEZUELA",2011,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"VEN",30135
"VENEZUELA_2012","VENEZUELA",2012,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"VEN",49502
"VENEZUELA_2013","VENEZUELA",2013,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"VEN",63726
"VENEZUELA_2014","VENEZUELA",2014,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"VEN",87529
"VENEZUELA_2015","VENEZUELA",2015,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"VEN",54152
"VENEZUELA_2016","VENEZUELA",2016,"OD","Week",52,1,"No_modelling_required","PAHO",FALSE,"VEN",29268
"VENEZUELA_2017","VENEZUELA",2017,"OD","Week",52,1,"No_modelling_required","PAHO",FALSE,"VEN",8615
"VENEZUELA_2018","VENEZUELA",2018,"OD","Week",52,1,"No_modelling_required","PAHO",FALSE,"VEN",19118
"VENEZUELA_2019","VENEZUELA",2019,"OD","Week",52,1,"No_modelling_required","PAHO",FALSE,"VEN",16015
"VENEZUELA_2020","VENEZUELA",2020,"OD","Week",53,1,"No_modelling_required","PAHO",FALSE,"VEN",6721
"VENEZUELA_2021","VENEZUELA",2021,"OD","Week",52,1,"No_modelling_required","PAHO",FALSE,"VEN",5926
"VENEZUELA_2022","VENEZUELA",2022,"OD","Week",52,1,"No_modelling_required","PAHO",FALSE,"VEN",11409
"VENEZUELA_2023","VENEZUELA",2023,"OD","Week",52,1,"No_modelling_required","PAHO",FALSE,"VEN",4809
"VENEZUELA_2024","VENEZUELA",2024,"Median_from_neighbors","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"VEN",13712
"VIET NAM_1990","VIET NAM",1990,"OD","Year",1,1,"Annual_disaggregation","WPRO",FALSE,"VNM",37569
"VIET NAM_1991","VIET NAM",1991,"ad_hoc_data","Year",1,1,"Annual_disaggregation","WPRO",FALSE,"VNM",111817
"VIET NAM_1992","VIET NAM",1992,"ad_hoc_data","Year",1,1,"Annual_disaggregation","WPRO",FALSE,"VNM",51311
"VIET NAM_1993","VIET NAM",1993,"OD","Year",1,1,"Annual_disaggregation","WPRO",FALSE,"VNM",53674
"VIET NAM_1994","VIET NAM",1994,"OD","Year",1,1,"Annual_disaggregation","WPRO",FALSE,"VNM",44944
"VIET NAM_1995","VIET NAM",1995,"OD","Month",12,1,"No_modelling_required","WPRO",FALSE,"VNM",80447
"VIET NAM_1996","VIET NAM",1996,"OD","Month",12,1,"No_modelling_required","WPRO",FALSE,"VNM",89963
"VIET NAM_1997","VIET NAM",1997,"OD","Month",12,1,"No_modelling_required","WPRO",FALSE,"VNM",108000
"VIET NAM_1998","VIET NAM",1998,"OD","Month",12,1,"No_modelling_required","WPRO",FALSE,"VNM",234920
"VIET NAM_1999","VIET NAM",1999,"OD","Month",12,1,"No_modelling_required","WPRO",FALSE,"VNM",36996
"VIET NAM_2000","VIET NAM",2000,"OD","Month",12,1,"No_modelling_required","WPRO",FALSE,"VNM",25269
"VIET NAM_2001","VIET NAM",2001,"OD","Month",12,1,"No_modelling_required","WPRO",FALSE,"VNM",42878
"VIET NAM_2002","VIET NAM",2002,"OD","Month",12,1,"No_modelling_required","WPRO",FALSE,"VNM",31760
"VIET NAM_2003","VIET NAM",2003,"OD","Month",12,1,"No_modelling_required","WPRO",FALSE,"VNM",49751
"VIET NAM_2004","VIET NAM",2004,"OD","Month",12,1,"No_modelling_required","WPRO",FALSE,"VNM",78692
"VIET NAM_2005","VIET NAM",2005,"OD","Month",12,1,"No_modelling_required","WPRO",FALSE,"VNM",60982
"VIET NAM_2006","VIET NAM",2006,"OD","Month",12,1,"No_modelling_required","WPRO",FALSE,"VNM",77780
"VIET NAM_2007","VIET NAM",2007,"OD","Month",12,1,"No_modelling_required","WPRO",FALSE,"VNM",104553
"VIET NAM_2008","VIET NAM",2008,"OD","Month",12,1,"No_modelling_required","WPRO",FALSE,"VNM",96451
"VIET NAM_2009","VIET NAM",2009,"OD","Month",12,1,"No_modelling_required","WPRO",FALSE,"VNM",105370
"VIET NAM_2010","VIET NAM",2010,"OD","Month",12,1,"No_modelling_required","WPRO",FALSE,"VNM",128831
"VIET NAM_2011","VIET NAM",2011,"OD","Month",12,1,"No_modelling_required","WPRO",FALSE,"VNM",69680
"VIET NAM_2012","VIET NAM",2012,"OD","Month",12,1,"No_modelling_required","WPRO",FALSE,"VNM",86026
"VIET NAM_2013","VIET NAM",2013,"OD","Month",12,1,"No_modelling_required","WPRO",FALSE,"VNM",66322
"VIET NAM_2014","VIET NAM",2014,"OD","Month",12,1,"No_modelling_required","WPRO",FALSE,"VNM",31848
"VIET NAM_2015","VIET NAM",2015,"OD","Month",12,1,"No_modelling_required","WPRO",FALSE,"VNM",97484
"VIET NAM_2016","VIET NAM",2016,"OD","Week",52,1,"No_modelling_required","WPRO",FALSE,"VNM",109649
"VIET NAM_2017","VIET NAM",2017,"OD","Week",52,1,"No_modelling_required","WPRO",FALSE,"VNM",172232
"VIET NAM_2018","VIET NAM",2018,"OD","Week",52,1,"No_modelling_required","WPRO",FALSE,"VNM",131447
"VIET NAM_2019","VIET NAM",2019,"OD","Week",52,1,"No_modelling_required","WPRO",FALSE,"VNM",320702
"VIET NAM_2020","VIET NAM",2020,"OD","Year",1,1,"Annual_disaggregation","WPRO",FALSE,"VNM",137470
"VIET NAM_2021","VIET NAM",2021,"ad_hoc_data","Year",1,1,"Annual_disaggregation","WPRO",FALSE,"VNM",70944
"VIET NAM_2022","VIET NAM",2022,"OD","Year",1,1,"Annual_disaggregation","WPRO",FALSE,"VNM",367729
"VIET NAM_2023","VIET NAM",2023,"OD","Week",41,0.788461538461538,"Sub_annual_imputation","WPRO",FALSE,"VNM",138468
"VIET NAM_2024","VIET NAM",2024,"OD","Month",12,1,"No_modelling_required","WPRO",FALSE,"VNM",130342
"VIRGIN ISLANDS (UK)_1990","VIRGIN ISLANDS (UK)",1990,"OD","Year",1,1,"No_modelling_required","PAHO",FALSE,"VGB",0
"VIRGIN ISLANDS (UK)_1991","VIRGIN ISLANDS (UK)",1991,"OD","Year",1,1,"No_modelling_required","PAHO",FALSE,"VGB",0
"VIRGIN ISLANDS (UK)_1992","VIRGIN ISLANDS (UK)",1992,"OD","Year",1,1,"No_modelling_required","PAHO",FALSE,"VGB",0
"VIRGIN ISLANDS (UK)_1993","VIRGIN ISLANDS (UK)",1993,"OD","Year",1,1,"No_modelling_required","PAHO",FALSE,"VGB",0
"VIRGIN ISLANDS (UK)_1994","VIRGIN ISLANDS (UK)",1994,"OD","Year",1,1,"No_modelling_required","PAHO",FALSE,"VGB",0
"VIRGIN ISLANDS (UK)_1995","VIRGIN ISLANDS (UK)",1995,"OD","Year",1,1,"No_modelling_required","PAHO",FALSE,"VGB",0
"VIRGIN ISLANDS (UK)_1996","VIRGIN ISLANDS (UK)",1996,"OD","Year",1,1,"No_modelling_required","PAHO",FALSE,"VGB",0
"VIRGIN ISLANDS (UK)_1997","VIRGIN ISLANDS (UK)",1997,"OD","Year",1,1,"No_modelling_required","PAHO",FALSE,"VGB",0
"VIRGIN ISLANDS (UK)_1998","VIRGIN ISLANDS (UK)",1998,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"VGB",1
"VIRGIN ISLANDS (UK)_1999","VIRGIN ISLANDS (UK)",1999,"OD","Year",1,1,"No_modelling_required","PAHO",FALSE,"VGB",0
"VIRGIN ISLANDS (UK)_2000","VIRGIN ISLANDS (UK)",2000,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"VGB",3
"VIRGIN ISLANDS (UK)_2001","VIRGIN ISLANDS (UK)",2001,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"VGB",23
"VIRGIN ISLANDS (UK)_2002","VIRGIN ISLANDS (UK)",2002,"OD","Year",1,1,"No_modelling_required","PAHO",FALSE,"VGB",0
"VIRGIN ISLANDS (UK)_2003","VIRGIN ISLANDS (UK)",2003,"OD","Year",1,1,"No_modelling_required","PAHO",FALSE,"VGB",0
"VIRGIN ISLANDS (UK)_2004","VIRGIN ISLANDS (UK)",2004,"OD","Year",1,1,"No_modelling_required","PAHO",FALSE,"VGB",0
"VIRGIN ISLANDS (UK)_2005","VIRGIN ISLANDS (UK)",2005,"OD","Year",1,1,"No_modelling_required","PAHO",FALSE,"VGB",0
"VIRGIN ISLANDS (UK)_2006","VIRGIN ISLANDS (UK)",2006,"OD","Year",1,1,"No_modelling_required","PAHO",FALSE,"VGB",0
"VIRGIN ISLANDS (UK)_2007","VIRGIN ISLANDS (UK)",2007,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"VGB",6
"VIRGIN ISLANDS (UK)_2008","VIRGIN ISLANDS (UK)",2008,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"VGB",15
"VIRGIN ISLANDS (UK)_2009","VIRGIN ISLANDS (UK)",2009,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"VGB",65
"VIRGIN ISLANDS (UK)_2010","VIRGIN ISLANDS (UK)",2010,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"VGB",9
"VIRGIN ISLANDS (UK)_2011","VIRGIN ISLANDS (UK)",2011,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"VGB",939
"VIRGIN ISLANDS (UK)_2012","VIRGIN ISLANDS (UK)",2012,"OD","Year",1,1,"Annual_disaggregation","PAHO",FALSE,"VGB",12
