"country_year","T_res","selected_column","final_count","final_sum","a0_count","a0_sum","a1_count","a1_sum","a2_count","a2_sum","subannual_is_complete","relationship_category","pct_of_annual","annual_total"
"TAIWAN_2018","Week","a2",52,183,NA,NA,NA,NA,52,183,TRUE,"Special country - sub-annual selected",100,183
"TAIWAN_2019","Week","a2",52,100,NA,NA,NA,NA,52,100,TRUE,"Special country - sub-annual selected",100,100
"TAIWAN_2020","Week","a2",53,73,NA,NA,NA,NA,53,73,TRUE,"Case 2: Sub-annual only",NA,73
"TAIWAN_2021","Week","a2",52,0,NA,NA,NA,NA,52,0,TRUE,"Case 2: Sub-annual only",NA,0
"TAIWAN_2022","Week","a2",52,20,NA,NA,NA,NA,52,20,TRUE,"Case 2: Sub-annual only",NA,20
"TAIWAN_2023","Week","a2",52,26415,NA,NA,NA,NA,52,26415,TRUE,"Case 2: Sub-annual only",NA,26415
"TAIWAN_2024","Week","a2",52,269,NA,NA,NA,NA,52,269,TRUE,"Case 2: Sub-annual only",NA,269
"THAILAND_1990","Year","a0",1,92002,1,92002,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,92002
"THAILAND_1991","Year","a0",1,43511,1,43511,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,43511
"THAILAND_1992","Year","a0",1,41125,1,41125,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,41125
"THAILAND_1993","Year","a0",1,67017,1,67017,NA,NA,NA,NA,TRUE,"Annual > sub-annual",98.61975319695,67017
"THAILAND_1994","Year","a0",1,51688,1,51688,NA,NA,NA,NA,TRUE,"Annual > sub-annual",95.7340195016251,51688
"THAILAND_1995","Year","a0",1,60330,1,60330,NA,NA,NA,NA,TRUE,"Annual > sub-annual",96.9865738438588,60330
"THAILAND_1996","Year","a0",1,38109,1,38109,NA,NA,NA,NA,TRUE,"Annual > sub-annual",94.3399197040069,38109
"THAILAND_1997","Year","a0",1,101689,1,101689,NA,NA,NA,NA,TRUE,"Annual > sub-annual",97.5061216060734,101689
"THAILAND_1998","Year","a0",1,129954,1,129954,NA,NA,NA,NA,TRUE,"Annual > sub-annual",95.8469920125583,129954
"THAILAND_1999","Year","a0",1,24900,1,24900,NA,NA,NA,NA,TRUE,"Annual > sub-annual",78.2208835341365,24900
"THAILAND_2000","Year","a0",1,18617,1,18617,NA,NA,NA,NA,TRUE,"Annual > sub-annual",79.4596336681528,18617
"THAILAND_2001","Year","a0",1,139327,1,139327,NA,NA,NA,NA,TRUE,"Annual > sub-annual",75.1261420973681,139327
"THAILAND_2002","Year","a0",1,114800,1,114800,NA,NA,NA,NA,TRUE,"Annual > sub-annual",67.8754355400697,114800
"THAILAND_2003","Year","a0",1,62767,1,62767,NA,NA,NA,NA,TRUE,"Annual > sub-annual",27.8681472748419,62767
"THAILAND_2004","Year","a0",1,38367,1,38367,NA,NA,NA,NA,TRUE,"Annual > sub-annual",29.1422316052858,38367
"THAILAND_2005","Year","a0",1,45893,1,45893,NA,NA,NA,NA,TRUE,"Annual > sub-annual",32.8372518684767,45893
"THAILAND_2006","Year","a0",1,42456,1,42456,NA,NA,NA,NA,TRUE,"Annual > sub-annual",40.1874882231016,42456
"THAILAND_2007","Year","a0",1,62949,1,62949,NA,NA,NA,NA,TRUE,"Annual > sub-annual",40.4231997331173,62949
"THAILAND_2008","Year","a0",1,89626,1,89626,NA,NA,NA,NA,TRUE,"Annual > sub-annual",40.8865730926294,89626
"THAILAND_2009","Month","a1",12,25194,NA,NA,12,25194,NA,NA,TRUE,"Sub-annual >= Annual",100,25194
"THAILAND_2010","Month","a0",12,53149,12,53149,12,53149,NA,NA,TRUE,"Case 2: Sub-annual only",NA,53149
"THAILAND_2011","Month","a0",12,29759,12,29759,12,29759,NA,NA,TRUE,"Case 2: Sub-annual only",NA,29759
"THAILAND_2012","Month","a0",12,39321,12,39321,12,25316,NA,NA,TRUE,"Case 2: Sub-annual only",NA,39321
"THAILAND_2013","Month","a0",12,87502,12,87502,12,87502,NA,NA,TRUE,"Case 2: Sub-annual only",NA,87502
"THAILAND_2014","Month","a0",12,23170,12,23170,12,23170,NA,NA,TRUE,"Case 2: Sub-annual only",NA,23170
"THAILAND_2015","Month","a0",12,86953,12,86953,12,86653,NA,NA,TRUE,"Case 2: Sub-annual only",NA,86953
"THAILAND_2016","Month","a0",12,38466,12,38466,12,38466,NA,NA,TRUE,"Case 2: Sub-annual only",NA,38466
"THAILAND_2017","Month","a0",12,31843,12,31843,12,31843,NA,NA,TRUE,"Case 2: Sub-annual only",NA,31843
"THAILAND_2018","Month","a0",12,87212,12,87212,12,55076,NA,NA,TRUE,"Case 2: Sub-annual only",NA,87212
"THAILAND_2019","Month","a0",12,131157,12,131157,12,87866,NA,NA,TRUE,"Case 2: Sub-annual only",NA,131157
"THAILAND_2020","Month","a0",12,72519,12,72519,12,50911,NA,NA,TRUE,"Case 2: Sub-annual only",NA,72519
"THAILAND_2021","Month","a0",12,10617,12,10617,12,7778,NA,NA,TRUE,"Case 2: Sub-annual only",NA,10617
"THAILAND_2022","Month","a0",12,46678,12,46678,12,34605,NA,NA,TRUE,"Case 2: Sub-annual only",NA,46678
"THAILAND_2023","Month","a0",12,159219,12,159219,NA,NA,NA,NA,TRUE,"Case 2: Sub-annual only",NA,159219
"THAILAND_2024","Month","a0",12,104681,12,104681,NA,NA,NA,NA,TRUE,"Case 2: Sub-annual only",NA,104681
"TIMOR-LESTE_1990","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"TIMOR-LESTE_1991","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"TIMOR-LESTE_1992","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"TIMOR-LESTE_1993","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"TIMOR-LESTE_1994","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"TIMOR-LESTE_1995","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"TIMOR-LESTE_1996","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"TIMOR-LESTE_1997","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"TIMOR-LESTE_1998","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"TIMOR-LESTE_1999","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"TIMOR-LESTE_2000","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"TIMOR-LESTE_2001","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"TIMOR-LESTE_2002","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"TIMOR-LESTE_2003","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"TIMOR-LESTE_2004","Year","a0",1,434,1,434,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,434
"TIMOR-LESTE_2005","Year","a0",1,1128,1,1128,NA,NA,NA,NA,FALSE,"Incomplete sub-annual - annual selected",92.2872340425532,1128
"TIMOR-LESTE_2006","Year","a0",1,162,1,162,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,162
"TIMOR-LESTE_2007","Year","a0",1,227,1,227,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,227
"TIMOR-LESTE_2008","Year","a0",1,108,1,108,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,108
"TIMOR-LESTE_2009","Year","a0",1,175,1,175,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,175
"TIMOR-LESTE_2010","Year","a0",1,433,1,433,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,433
"TIMOR-LESTE_2011","Year","a0",1,302,1,302,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,302
"TIMOR-LESTE_2012","Year","a0",1,751,1,751,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,751
"TIMOR-LESTE_2013","Year","a0",1,502,1,502,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,502
"TIMOR-LESTE_2014","Year","a0",1,642,1,642,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,642
"TIMOR-LESTE_2020","Year","a1",1,1451,NA,NA,1,1451,NA,NA,NA,"Case 1: Annual only",NA,1451
"TIMOR-LESTE_2021","Month","a0",12,901,12,901,NA,NA,NA,NA,TRUE,"Sub-annual >= Annual",100,901
"TIMOR-LESTE_2022","Month","a0",12,5658,12,5658,NA,NA,NA,NA,TRUE,"Sub-annual >= Annual",238.331929233361,5658
"TIMOR-LESTE_2023","Month","a0",12,1953,12,1953,NA,NA,NA,NA,TRUE,"Case 2: Sub-annual only",NA,1953
"TIMOR-LESTE_2024","Month","a0",10,1438,10,1438,NA,NA,NA,NA,FALSE,"Case 2: Sub-annual only",NA,1438
"TOGO_2023","Month","a0",4,55,4,55,NA,NA,NA,NA,FALSE,"Case 2: Sub-annual only",NA,55
"TOGO_2024","Month","a0",12,0,12,0,NA,NA,NA,NA,TRUE,"Case 2: Sub-annual only",NA,0
"TOKELAU_1991","Year","a0",1,3,1,3,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,3
"TOKELAU_1992","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"TOKELAU_1993","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"TOKELAU_1994","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"TOKELAU_1995","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"TOKELAU_1996","Year","a0",1,6,1,6,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,6
"TOKELAU_1997","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"TOKELAU_1998","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"TOKELAU_1999","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"TOKELAU_2000","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"TOKELAU_2001","Year","a0",1,4,1,4,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,4
"TOKELAU_2002","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"TOKELAU_2003","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"TOKELAU_2004","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"TOKELAU_2005","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"TOKELAU_2006","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"TOKELAU_2007","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"TOKELAU_2008","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"TOKELAU_2009","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"TOKELAU_2010","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"TOKELAU_2011","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"TOKELAU_2012","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"TOKELAU_2017","Week","a0",26,5,26,5,NA,NA,NA,NA,FALSE,"Case 2: Sub-annual only",NA,5
"TOKELAU_2018","Week","a0",37,0,37,0,NA,NA,NA,NA,FALSE,"Case 2: Sub-annual only",NA,0
"TOKELAU_2019","Week","a0",26,0,26,0,NA,NA,NA,NA,FALSE,"Case 2: Sub-annual only",NA,0
"TOKELAU_2020","Week","a0",14,0,14,0,NA,NA,NA,NA,FALSE,"Case 2: Sub-annual only",NA,0
"TOKELAU_2021","Week","a0",4,0,4,0,NA,NA,NA,NA,FALSE,"Case 2: Sub-annual only",NA,0
"TOKELAU_2022","Week","a0",18,3,18,3,NA,NA,NA,NA,FALSE,"Case 2: Sub-annual only",NA,3
"TOKELAU_2023","Week","a0",7,0,7,0,NA,NA,NA,NA,FALSE,"Case 2: Sub-annual only",NA,0
"TOKELAU_2024","Month","a0",8,4,8,4,NA,NA,NA,NA,FALSE,"Case 2: Sub-annual only",NA,4
"TONGA_1990","Year","a0",1,896,1,896,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,896
"TONGA_1991","Year","a0",1,122,1,122,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,122
"TONGA_1992","Year","a0",1,35,1,35,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,35
"TONGA_1993","Year","a0",1,9,1,9,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,9
"TONGA_1994","Year","a0",1,1,1,1,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,1
"TONGA_1995","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"TONGA_1996","Year","a0",1,3,1,3,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,3
"TONGA_1997","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"TONGA_1998","Year","a0",1,460,1,460,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,460
"TONGA_1999","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"TONGA_2000","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"TONGA_2001","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"TONGA_2002","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"TONGA_2003","Year","a0",1,80,1,80,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,80
"TONGA_2004","Year","a0",1,3,1,3,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,3
"TONGA_2005","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"TONGA_2006","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"TONGA_2007","Year","a0",1,62,1,62,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,62
"TONGA_2008","Year","a0",1,195,1,195,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,195
"TONGA_2009","Year","a0",1,273,1,273,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,273
"TONGA_2010","Year","a0",1,30,1,30,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,30
"TONGA_2011","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"TONGA_2012","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"TONGA_2014","Year","a0",1,51,1,51,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,51
"TONGA_2015","Year","a0",1,1559,1,1559,NA,NA,NA,NA,FALSE,"Incomplete sub-annual - annual selected",4.10519563822963,1559
"TONGA_2017","Year","a0",1,100,1,100,NA,NA,NA,NA,FALSE,"Incomplete sub-annual - annual selected",3,100
"TONGA_2018","Week","a0",41,381,41,381,NA,NA,NA,NA,FALSE,"Case 2: Sub-annual only",NA,381
"TONGA_2019","Week","a0",40,4,40,4,NA,NA,NA,NA,FALSE,"Case 2: Sub-annual only",NA,4
"TONGA_2020","Week","a0",22,1,22,1,NA,NA,NA,NA,FALSE,"Case 2: Sub-annual only",NA,1
"TONGA_2021","Week","a0",10,0,10,0,NA,NA,NA,NA,FALSE,"Case 2: Sub-annual only",NA,0
"TONGA_2022","Week","a0",22,1230,22,1230,NA,NA,NA,NA,FALSE,"Case 2: Sub-annual only",NA,1230
"TONGA_2023","Week","a0",20,2,20,2,NA,NA,NA,NA,FALSE,"Case 2: Sub-annual only",NA,2
"TONGA_2024","Month","a0",8,14,8,14,NA,NA,NA,NA,FALSE,"Case 2: Sub-annual only",NA,14
"TRINIDAD AND TOBAGO_1990","Year","a0",1,526,1,526,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,526
"TRINIDAD AND TOBAGO_1991","Year","a0",1,36,1,36,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,36
"TRINIDAD AND TOBAGO_1992","Year","a0",1,116,1,116,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,116
"TRINIDAD AND TOBAGO_1993","Year","a0",1,38,1,38,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,38
"TRINIDAD AND TOBAGO_1994","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"TRINIDAD AND TOBAGO_1995","Year","a0",1,4295,1,4295,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,4295
"TRINIDAD AND TOBAGO_1996","Year","a0",1,3983,1,3983,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,3983
"TRINIDAD AND TOBAGO_1997","Year","a0",1,745,1,745,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,745
"TRINIDAD AND TOBAGO_1998","Year","a0",1,2984,1,2984,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,2984
"TRINIDAD AND TOBAGO_1999","Year","a0",1,1200,1,1200,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,1200
"TRINIDAD AND TOBAGO_2000","Year","a0",1,2017,1,2017,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,2017
"TRINIDAD AND TOBAGO_2001","Year","a0",1,2158,1,2158,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,2158
"TRINIDAD AND TOBAGO_2002","Year","a0",1,5973,1,5973,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,5973
"TRINIDAD AND TOBAGO_2003","Year","a0",1,2209,1,2209,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,2209
"TRINIDAD AND TOBAGO_2004","Year","a0",1,497,1,497,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,497
"TRINIDAD AND TOBAGO_2005","Year","a0",1,411,1,411,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,411
"TRINIDAD AND TOBAGO_2006","Year","a0",1,36,1,36,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,36
"TRINIDAD AND TOBAGO_2007","Year","a0",1,47,1,47,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,47
"TRINIDAD AND TOBAGO_2008","Year","a0",1,2358,1,2358,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,2358
"TRINIDAD AND TOBAGO_2009","Year","a0",1,24,1,24,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,24
"TRINIDAD AND TOBAGO_2010","Year","a0",1,4737,1,4737,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,4737
"TRINIDAD AND TOBAGO_2011","Year","a0",1,1242,1,1242,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,1242
"TRINIDAD AND TOBAGO_2012","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"TRINIDAD AND TOBAGO_2013","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"TRINIDAD AND TOBAGO_2014","Year","a0",1,148,1,148,NA,NA,NA,NA,FALSE,"Incomplete sub-annual - annual selected",2.02702702702703,148
"TRINIDAD AND TOBAGO_2015","Year","a0",1,1687,1,1687,NA,NA,NA,NA,FALSE,"Incomplete sub-annual - annual selected",1.6597510373444,1687
"TRINIDAD AND TOBAGO_2016","Year","a0",1,1801,1,1801,NA,NA,NA,NA,FALSE,"Incomplete sub-annual - annual selected",26.0966129927818,1801
"TRINIDAD AND TOBAGO_2017","Year","a0",1,300,1,300,NA,NA,NA,NA,FALSE,"Incomplete sub-annual - annual selected",3.33333333333333,300
"TRINIDAD AND TOBAGO_2018","Year","a0",1,123,1,123,NA,NA,NA,NA,FALSE,"Incomplete sub-annual - annual selected",12.1951219512195,123
"TRINIDAD AND TOBAGO_2019","Week","a0",52,416,52,416,NA,NA,NA,NA,TRUE,"Sub-annual >= Annual",100,416
"TRINIDAD AND TOBAGO_2020","Year","a0",1,59,1,59,NA,NA,NA,NA,FALSE,"Incomplete sub-annual - annual selected",62.7118644067797,59
"TRINIDAD AND TOBAGO_2021","Year","a0",1,20,1,20,NA,NA,NA,NA,FALSE,"Incomplete sub-annual - annual selected",60,20
"TRINIDAD AND TOBAGO_2022","Year","a0",1,52,1,52,NA,NA,NA,NA,FALSE,"Incomplete sub-annual - annual selected",82.6923076923077,52
"TRINIDAD AND TOBAGO_2023","Year","a0",1,126,1,126,NA,NA,NA,NA,FALSE,"Incomplete sub-annual - annual selected",14.2857142857143,126
"TRINIDAD AND TOBAGO_2024","Year","a0",1,2004,1,2004,NA,NA,NA,NA,FALSE,"Incomplete sub-annual - annual selected",94.311377245509,2004
"TURKS AND CAICOS ISLANDS_1990","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"TURKS AND CAICOS ISLANDS_1991","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"TURKS AND CAICOS ISLANDS_1992","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"TURKS AND CAICOS ISLANDS_1993","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"TURKS AND CAICOS ISLANDS_1994","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"TURKS AND CAICOS ISLANDS_1995","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"TURKS AND CAICOS ISLANDS_1996","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"TURKS AND CAICOS ISLANDS_1997","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"TURKS AND CAICOS ISLANDS_1998","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"TURKS AND CAICOS ISLANDS_1999","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"TURKS AND CAICOS ISLANDS_2000","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"TURKS AND CAICOS ISLANDS_2001","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"TURKS AND CAICOS ISLANDS_2002","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"TURKS AND CAICOS ISLANDS_2003","Year","a0",1,2,1,2,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,2
"TURKS AND CAICOS ISLANDS_2004","Year","a0",1,1,1,1,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,1
"TURKS AND CAICOS ISLANDS_2005","Year","a0",1,1,1,1,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,1
"TURKS AND CAICOS ISLANDS_2006","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"TURKS AND CAICOS ISLANDS_2007","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"TURKS AND CAICOS ISLANDS_2008","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"TURKS AND CAICOS ISLANDS_2009","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"TURKS AND CAICOS ISLANDS_2010","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"TURKS AND CAICOS ISLANDS_2011","Year","a0",1,24,1,24,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,24
"TURKS AND CAICOS ISLANDS_2012","Year","a0",1,14,1,14,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,14
"TURKS AND CAICOS ISLANDS_2013","Year","a0",1,5,1,5,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,5
"TURKS AND CAICOS ISLANDS_2014","Year","a0",1,252,1,252,NA,NA,NA,NA,FALSE,"Incomplete sub-annual - annual selected",3.57142857142857,252
"TURKS AND CAICOS ISLANDS_2015","Year","a0",1,331,1,331,NA,NA,NA,NA,FALSE,"Incomplete sub-annual - annual selected",9.06344410876133,331
"TURKS AND CAICOS ISLANDS_2016","Year","a0",1,484,1,484,NA,NA,NA,NA,FALSE,"Incomplete sub-annual - annual selected",85.7438016528926,484
"TURKS AND CAICOS ISLANDS_2017","Year","a0",1,210,1,210,NA,NA,NA,NA,FALSE,"Incomplete sub-annual - annual selected",74.7619047619048,210
"TURKS AND CAICOS ISLANDS_2018","Year","a0",1,2,1,2,NA,NA,NA,NA,FALSE,"Incomplete sub-annual - annual selected",0,2
"TURKS AND CAICOS ISLANDS_2019","Week","a0",52,19,52,19,NA,NA,NA,NA,TRUE,"Sub-annual >= Annual",100,19
"TURKS AND CAICOS ISLANDS_2020","Week","a0",53,142,53,142,NA,NA,NA,NA,TRUE,"Sub-annual >= Annual",100,142
"TURKS AND CAICOS ISLANDS_2021","Year","a0",1,4,1,4,NA,NA,NA,NA,FALSE,"Incomplete sub-annual - annual selected",0,4
"TURKS AND CAICOS ISLANDS_2022","Week","a0",52,3,52,3,NA,NA,NA,NA,TRUE,"Sub-annual >= Annual",100,3
"TURKS AND CAICOS ISLANDS_2023","Week","a0",52,182,52,182,NA,NA,NA,NA,TRUE,"Sub-annual >= Annual",100,182
"TURKS AND CAICOS ISLANDS_2024","Week","a0",52,117,52,117,NA,NA,NA,NA,TRUE,"Sub-annual >= Annual",100,117
"TUVALU_1991","Year","a0",1,19,1,19,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,19
"TUVALU_1992","Year","a0",1,811,1,811,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,811
"TUVALU_1993","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"TUVALU_1994","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"TUVALU_1995","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"TUVALU_1996","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"TUVALU_1997","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"TUVALU_1998","Year","a0",1,2,1,2,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,2
"TUVALU_1999","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"TUVALU_2000","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"TUVALU_2001","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"TUVALU_2002","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"TUVALU_2003","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"TUVALU_2004","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"TUVALU_2005","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
"TUVALU_2006","Year","a0",1,0,1,0,NA,NA,NA,NA,NA,"Case 1: Annual only",NA,0
